time_readable,time,ltp,gammaFlip,imbalance,microprice,spread,flow,dS,IV,HV,callSkew,putSkew,netGEX,callGEX,putGEX,I1,I2,I3,symbol
2026-05-18T11:14:30.414932,1779083070,282.3500061035156,300.0,-0.3652903658945955,282.41885530869405,0.04998779296875,-0.3652903658945955,0.0,25.890339058970657,0.05961257015906275,-0.17266701795082515,0.25991276426555004,105591.17499999999,572443.125,-466851.95,0,0,0,FEDERALBNK
2026-05-18T11:14:35.659433,1779083075,282.1000061035156,300.0,-0.586576449752509,282.1753489871662,0.050018310546875,-24.04963443985287,-0.002026811909956905,25.890339058970657,0.045439480691251824,-0.17266701795082515,0.25991276426555004,105591.17499999999,572443.125,-466851.95,-1.1952577070456183,-0.48746912660318165,1.3336681582866428,FEDERALBNK
2026-05-18T11:14:40.885397,1779083080,282.1000061035156,300.0,-0.6759585845943793,282.1829730210489,0.050018310546875,-1.3519171691887586,-0.0009903583047616848,25.890339058970657,0.045439480691251824,-0.17266701795082515,0.25991276426555004,105591.17499999999,572443.125,-466851.95,0.6442473914091139,-0.07922856284429003,0.02033557476840242,FEDERALBNK
2026-05-18T11:14:46.084522,1779083086,282.04998779296875,300.0,-0.4688580537967578,282.0952146162626,0.04998779296875,-45.948089272082264,-0.08778520192237238,25.890339058970657,0.04260231688905474,-0.17266701795082515,0.25991276426555004,105591.17499999999,572443.125,-466851.95,0.9830639790915603,2.7733179779013146,2.5990772818229684,FEDERALBNK
2026-05-18T11:14:51.276096,1779083091,282.20001220703125,300.0,-0.25995480402088367,282.3349043076904,0.149993896484375,-128.6776279903374,0.24226168333984788,25.890339058970657,0.051110569194109695,-0.17266701795082515,0.25991276426555004,105591.17499999999,572443.125,-466851.95,-5.6926604792791435,-6.3041636711243765,-8.642885014241614,FEDERALBNK
2026-05-18T11:14:56.483157,1779083096,282.04998779296875,300.0,-0.2176169817167648,282.2137848434708,0.100006103515625,-88.35249457700651,-0.028335073338837446,26.5012577493127,0.04260231688905474,-0.17415156248114091,0.25873801235440397,106597.225,572759.325,-466162.1,-0.7078108506794201,2.135991061168513,5.412425310302856,FEDERALBNK
2026-05-18T11:15:01.678653,1779083101,282.3500061035156,300.0,0.1514255236617533,282.29859193264747,0.149993896484375,6.208446470131885,-0.036182969855360625,26.5012577493127,0.05961257015906275,-0.17415156248114091,0.25873801235440397,106597.225,572759.325,-466162.1,1.1533073001107956,1.7631069183716082,0.16286626750296485,FEDERALBNK
2026-05-18T11:15:06.877442,1779083106,282.20001220703125,300.0,-0.005060234774344353,282.2836695467246,0.0999755859375,-0.030361408646066117,-0.00010370707798301737,26.5012577493127,0.051110569194109695,-0.17415156248114091,0.25873801235440397,106597.225,572759.325,-466162.1,0.4789942453803183,0.07958245458379881,0.9682755405453785,FEDERALBNK
2026-05-18T11:15:12.087737,1779083112,282.20001220703125,300.0,-0.052422887177832084,282.32892624577454,0.149993896484375,-0.7863433076674813,-0.005202043699171099,26.5012577493127,0.051110569194109695,-0.17415156248114091,0.25873801235440397,106597.225,572759.325,-466162.1,0.5458483549193432,0.19211450745848907,0.31766922090789973,FEDERALBNK
2026-05-18T11:15:17.312288,1779083117,282.20001220703125,300.0,-0.11792005333196584,282.2817429870964,0.0999755859375,-294.8001333299146,0.024927055941361687,26.501257752707968,0.051110569194109695,-0.17415158605060818,0.2587380124685167,106667.9,572830.0,-466162.1,-2.6436429848303877,-4.464479541582952,-5.922216599817451,FEDERALBNK
2026-05-18T11:15:22.532205,1779083122,282.04998779296875,300.0,-0.2713075261671374,282.1907516667935,0.1500244140625,-1.356537630835687,0.01037663284290602,26.501257752707968,0.04260231688905474,-0.17415158605060818,0.2587380124685167,106667.9,572830.0,-466162.1,0.25928785780733765,3.931253643472851,9.95756826656389,FEDERALBNK
2026-05-18T11:15:27.738865,1779083127,282.0,300.0,-0.24990881458966566,282.06733511695745,0.20001220703125,-0.24990881458966566,-0.05089887178178287,26.501257752707968,0.03976638139786175,-0.17415158605060818,0.2587380124685167,106667.9,572830.0,-466162.1,1.2560043738298448,0.046079730259287466,-1.297305566354558,FEDERALBNK
2026-05-18T11:15:32.944665,1779083132,281.79998779296875,300.0,-0.5514973061019922,281.9804371856624,0.1500244140625,-136.21983460719207,-0.00914911291408771,26.501257752707968,0.028414144732239778,-0.17415158605060818,0.2587380124685167,106667.9,572830.0,-466162.1,-0.6367605194655415,0.24983543344724413,2.593345544923464,FEDERALBNK
2026-05-18T11:15:38.227259,1779083138,281.8999938964844,300.0,-0.6180334670170101,281.94109087144665,0.100006103515625,-1.2360669340340202,0.001330749877524795,26.501257752707968,0.03409126988751042,-0.17415158605060818,0.2587380124685167,106667.9,572830.0,-466162.1,0.4079606073003743,-0.46611277604011103,-0.9509026418228474,FEDERALBNK
2026-05-18T11:15:43.442212,1779083143,281.79998779296875,300.0,-0.5286525344116325,281.9551148051769,0.04998779296875,-25.375321651758362,0.03286727873808104,26.80406926502514,0.028414144732239778,-0.17739186176260127,0.25814306741757564,105312.07500000001,569332.2000000001,-464020.125,-0.47991935160982396,-0.9287551387092223,-3.178498278036483,FEDERALBNK
2026-05-18T11:15:48.661978,1779083148,281.79998779296875,300.0,-0.3712994350282486,281.8949459331965,0.050018310546875,-1.856497175141243,-0.03488361813111851,26.80406926502514,0.028414144732239778,-0.17739186176260127,0.25814306741757564,105312.07500000001,569332.2000000001,-464020.125,0.963612662375593,0.7546781277115526,1.187044093253921,FEDERALBNK
2026-05-18T11:15:53.866831,1779083153,281.79998779296875,300.0,-0.365414330493135,281.8922866134842,0.050018310546875,-0.365414330493135,0.002431343652972373,26.80406926502514,0.028414144732239778,-0.17739186176260127,0.25814306741757564,105312.07500000001,569332.2000000001,-464020.125,0.2816336187335211,-0.03071376682951854,-0.00197308931116974,FEDERALBNK
2026-05-18T11:15:59.080267,1779083159,281.8500061035156,300.0,-0.3764312764535531,281.8951582206918,0.050018310546875,-0.3764312764535531,0.0006574009248083712,26.80406926502514,0.03125382531244432,-0.17739186176260127,0.25814306741757564,105312.07500000001,569332.2000000001,-464020.125,0.32429849879011896,0.009354124550272291,0.00858148605791137,FEDERALBNK
2026-05-18T11:16:04.299055,1779083164,281.8999938964844,300.0,-0.5219516737278271,281.94917202666295,0.100006103515625,-26.097583686391356,-0.04015386182993552,26.804069261716972,0.03409126988751042,-0.17739183877483697,0.25814306738013304,105381.32500000001,569401.4500000001,-464020.125,0.7189497532614254,2.6438685755989004,4.344564935427485,FEDERALBNK
2026-05-18T11:16:09.550809,1779083169,281.79998779296875,300.0,-0.2991054486310653,281.90649093747885,0.100006103515625,-8.674058010300893,-0.0023847597452117952,26.804069261716972,0.028414144732239778,-0.17739183877483697,0.25814306738013304,105381.32500000001,569401.4500000001,-464020.125,0.3004367825343919,-0.6386373276771731,-1.5183719120182846,FEDERALBNK
2026-05-18T11:16:14.777141,1779083174,281.8999938964844,300.0,-0.32753573273635267,281.96910312653245,0.04998779296875,-5.240571723781643,0.06118689553329659,26.804069261716972,0.03409126988751042,-0.17739183877483697,0.25814306738013304,105381.32500000001,569401.4500000001,-464020.125,-1.8436562244251204,-2.35433546143342,-2.5073073267565045,FEDERALBNK
2026-05-18T11:16:19.986182,1779083179,281.8500061035156,300.0,-0.5252365930599369,281.9592736084754,0.04998779296875,-2.626182965299684,0.0013708567752246381,26.804069261716972,0.03125382531244432,-0.17739183877483697,0.25814306738013304,105381.32500000001,569401.4500000001,-464020.125,0.33310462135019625,-1.9413373746770608,-8.54617619449154,FEDERALBNK
2026-05-18T11:16:25.234289,1779083185,281.8500061035156,300.0,-0.4355098750503829,281.9451140450259,0.04998779296875,-53.5677146311971,0.015406262899034573,26.80406926502514,0.03125382531244432,-0.17739186176260127,0.2608708111369493,106495.70000000001,568703.0750000001,-462207.375,-0.8292483823085288,-0.9308306781571163,-3.952787942189972,FEDERALBNK
2026-05-18T11:16:30.450121,1779083190,281.95001220703125,300.0,-0.48122533664212197,281.99117483312307,0.100006103515625,-0.48122533664212197,-0.0009766382981979405,26.80406926502514,0.036929943159429164,-0.17739186176260127,0.2608708111369493,106495.70000000001,568703.0750000001,-462207.375,0.5083332935846605,0.0311208510399148,-0.2459211310180972,FEDERALBNK
2026-05-18T11:16:35.666862,1779083195,281.95001220703125,300.0,-0.44095000957670943,281.992354973174,0.100006103515625,-0.8819000191534189,-0.0030314830777911084,26.80406926502514,0.036929943159429164,-0.17739186176260127,0.2608708111369493,106495.70000000001,568703.0750000001,-462207.375,0.5077090240599598,0.2836798002788934,0.21289795825135768,FEDERALBNK
2026-05-18T11:16:40.870467,1779083200,281.95001220703125,300.0,-0.27260596895432104,281.96792343825797,0.100006103515625,-11.176844727127163,0.0028247395974290157,26.80406926502514,0.036929943159429164,-0.17739186176260127,0.2608708111369493,106495.70000000001,568703.0750000001,-462207.375,0.1568685764729105,-0.8793291725183006,-2.2281278904000077,FEDERALBNK
2026-05-18T11:16:46.080824,1779083206,281.95001220703125,300.0,-0.1771664943123061,281.9465924141696,0.100006103515625,-0.8858324715615306,-0.0070484319829233755,26.80406926502514,0.036929943159429164,-0.17739186176260127,0.2608708111369493,106495.70000000001,568703.0750000001,-462207.375,0.6629822980159433,0.20587807329260804,0.16265797274131338,FEDERALBNK
2026-05-18T11:16:51.283041,1779083211,282.0,300.0,-0.22914648584651814,282.00679964142125,0.199981689453125,-25.206113443116998,0.04227788281718858,26.80406926502514,0.03976638139786175,-0.17739186176260127,0.2608708111369493,106319.07500000001,568526.4500000001,-462207.375,-1.3617204543596557,-1.7308946110897854,-3.4479477658833524,FEDERALBNK
2026-05-18T11:16:56.493100,1779083216,281.8500061035156,300.0,-0.18897219826156195,281.96703614670344,0.149993896484375,-4.5353327582774865,0.004173922376821793,26.80406926502514,0.03125382531244432,-0.17739186176260127,0.2608708111369493,106319.07500000001,568526.4500000001,-462207.375,0.18721133238721951,0.20225394191528098,2.1934967988755285,FEDERALBNK
2026-05-18T11:17:01.723295,1779083221,281.95001220703125,300.0,-0.26408378396878635,281.9507759778894,0.100006103515625,-1.3204189198439318,-2.246715206410954e-05,26.80406926502514,0.036929943159429164,-0.17739186176260127,0.2608708111369493,106319.07500000001,568526.4500000001,-462207.375,0.3775540092193861,0.03094242709646683,0.04404547324817443,FEDERALBNK
